,Date,HIGH,CLOSE,OPEN,LOW,NUM_NEG,NUM_NEU,NUM_POS,TW,weekend,NUM_NEG1,NUM_NEG2,NUM_NEG3,NUM_NEU1,NUM_NEU2,NUM_NEU3,NUM_POS1,NUM_POS2,NUM_POS3,TW1,TW2,TW3,CLOSE1,CLOSE2,CLOSE3,AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
67,8/10/13,76.36,75.51,76.21,75.01,0,2,0,2,1,4,5,2,22,28,29,2,15,3,28,48,34,75.51,76.21,75.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,8/11/13,76.36,75.51,76.21,75.01,1,6,0,7,1,0,4,5,2,22,28,0,2,15,2,28,48,75.51,75.51,76.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,8/12/13,75.61,75.51,75.1,74.9,0,19,2,21,0,1,0,4,6,2,22,0,0,2,7,2,28,75.51,75.51,75.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,8/13/13,76.44,76.22,75.59,74.89,0,14,6,20,0,0,1,0,19,6,2,2,0,0,21,7,2,75.51,75.51,75.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,8/14/13,76.43,75.9,76.2,75.75,1,19,5,25,0,0,0,1,14,19,6,6,2,0,20,21,7,76.22,75.51,75.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,8/15/13,75.43,74.89,75.28,74.62,2,25,5,32,0,1,0,0,19,14,19,5,6,2,25,20,21,75.9,76.22,75.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,8/16/13,75.35,75.18,74.86,74.65,0,19,1,20,0,2,1,0,25,19,14,5,5,6,32,25,20,74.89,75.9,76.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,8/17/13,75.35,75.18,74.86,74.65,0,4,1,5,1,0,2,1,19,25,19,1,5,5,20,32,25,75.18,74.89,75.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,8/18/13,75.35,75.18,74.86,74.65,1,5,0,6,1,0,0,2,4,19,25,1,1,5,5,20,32,75.18,75.18,74.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,8/19/13,75.21,74.36,75.16,74.3,3,4,1,8,0,1,0,0,5,4,19,0,1,1,6,5,20,75.18,75.18,75.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,8/20/13,74.67,74.28,74.45,73.8,0,9,4,13,0,3,1,0,4,5,4,1,0,1,8,6,5,74.36,75.18,75.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,8/21/13,74.33,73.45,74,73.25,2,17,3,22,0,0,3,1,9,4,5,4,1,0,13,8,6,74.28,74.36,75.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,8/22/13,74,73.85,73.67,73.4,0,10,4,14,0,2,0,3,17,9,4,3,4,1,22,13,8,73.45,74.28,74.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,8/23/13,74,73.67,73.87,73.13,0,18,4,22,0,0,2,0,10,17,9,4,3,4,14,22,13,73.85,73.45,74.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,8/24/13,74,73.67,73.87,73.13,0,0,0,0,1,0,0,2,18,10,17,4,4,3,22,14,22,73.67,73.85,73.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,8/25/13,74,73.67,73.87,73.13,0,3,0,3,1,0,0,0,0,18,10,0,4,4,0,22,14,73.67,73.67,73.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,8/26/13,74.47,73.61,73.78,73.43,2,6,4,12,0,0,0,0,3,0,18,0,0,4,3,0,22,73.67,73.67,73.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,8/27/13,72.93,71.89,72.69,71.76,2,21,3,26,0,2,0,0,6,3,0,4,0,0,12,3,0,73.61,73.67,73.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,8/28/13,72.34,72.01,71.68,71.54,4,5,0,9,0,2,2,0,21,6,3,3,4,0,26,12,3,71.89,73.61,73.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,8/29/13,72.62,72.21,71.89,71.58,3,17,3,23,0,4,2,2,5,21,6,0,3,4,9,26,12,72.01,71.89,73.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,8/30/13,72.24,71.86,72.14,71.47,4,23,2,29,0,3,4,2,17,5,21,3,0,3,23,9,26,72.21,72.01,71.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,8/31/13,72.24,71.86,72.14,71.47,2,1,0,3,1,4,3,4,23,17,5,2,3,0,29,23,9,71.86,72.21,72.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,9/1/13,72.24,71.86,72.14,71.47,2,1,0,3,1,2,4,3,1,23,17,0,2,3,3,29,23,71.86,71.86,72.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,9/2/13,72.24,71.86,72.14,71.47,3,9,1,13,1,2,2,4,1,1,23,0,0,2,3,3,29,71.86,71.86,71.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,9/3/13,73.41,72.43,72.72,72.14,2,12,2,16,0,3,2,2,9,1,1,1,0,0,13,3,3,71.86,71.86,71.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,9/4/13,73.5,73.15,72.52,72.23,2,15,3,20,0,2,3,2,12,9,1,2,1,0,16,13,3,72.43,71.86,71.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,9/5/13,74.23,73.84,73.16,72.89,1,11,4,16,0,2,2,3,15,12,9,3,2,1,20,16,13,73.15,72.43,71.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,9/6/13,74.02,73.34,73.96,72.4,1,5,1,7,0,1,2,2,11,15,12,4,3,2,16,20,16,73.84,73.15,72.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,9/7/13,74.02,73.34,73.96,72.4,2,2,2,6,1,1,1,2,5,11,15,1,4,3,7,16,20,73.34,73.84,73.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,9/8/13,74.02,73.34,73.96,72.4,2,3,3,8,1,2,1,1,2,5,11,2,1,4,6,7,16,73.34,73.34,73.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,9/9/13,73.81,73.64,73.5,73.15,1,11,1,13,0,2,2,1,3,2,5,3,2,1,8,6,7,73.34,73.34,73.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,9/10/13,74.66,74.6,74.22,74,0,39,11,50,0,1,2,2,11,3,2,1,3,2,13,8,6,73.64,73.34,73.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,9/11/13,75.22,75.18,74.53,74.4,0,11,9,20,0,0,1,2,39,11,3,11,1,3,50,13,8,74.6,73.64,73.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,9/12/13,75.61,75.29,75.3,74.97,1,10,2,13,0,0,0,1,11,39,11,9,11,1,20,50,13,75.18,74.6,73.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,9/13/13,75.75,75.31,75.51,75.07,0,9,2,11,0,1,0,0,10,11,39,2,9,11,13,20,50,75.29,75.18,74.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,9/14/13,75.75,75.31,75.51,75.07,0,0,0,0,1,0,1,0,9,10,11,2,2,9,11,13,20,75.31,75.29,75.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,9/15/13,75.75,75.31,75.51,75.07,2,2,4,8,1,0,0,1,0,9,10,0,2,2,0,11,13,75.31,75.31,75.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,9/16/13,76.43,75.56,76.38,75.44,0,12,2,14,0,2,0,0,2,0,9,4,0,2,8,0,11,75.31,75.31,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,9/17/13,77,76.93,75.6,75.6,0,23,3,26,0,0,2,0,12,2,0,2,4,0,14,8,0,75.56,75.31,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,9/18/13,77.81,77.66,76.98,76.54,1,12,4,17,0,0,0,2,23,12,2,3,2,4,26,14,8,76.93,75.56,75.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,9/19/13,77.9,77.56,77.8,77.15,0,16,4,20,0,1,0,0,12,23,12,4,3,2,17,26,14,77.66,76.93,75.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,9/20/13,77.89,77.33,77.59,77.15,1,13,3,17,0,0,1,0,16,12,23,4,4,3,20,17,26,77.56,77.66,76.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,9/21/13,77.89,77.33,77.59,77.15,0,6,2,8,1,1,0,1,13,16,12,3,4,4,17,20,17,77.33,77.56,77.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9/22/13,77.89,77.33,77.59,77.15,1,9,1,11,1,0,1,0,6,13,16,2,3,4,8,17,20,77.33,77.33,77.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,9/23/13,77.66,76.46,77.32,76.13,1,14,2,17,0,1,0,1,9,6,13,1,2,3,11,8,17,77.33,77.33,77.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,9/24/13,76.94,76.08,76.4,75.96,1,16,3,20,0,1,1,0,14,9,6,2,1,2,17,11,8,76.46,77.33,77.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,9/25/13,76.56,76,76.24,75.62,4,39,1,44,0,1,1,1,16,14,9,3,2,1,20,17,11,76.08,76.46,77.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,9/26/13,77,76.33,76,75.78,0,34,4,38,0,4,1,1,39,16,14,1,3,2,44,20,17,76,76.08,76.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,9/27/13,76.09,75.88,76,75.43,0,12,0,12,0,0,4,1,34,39,16,4,1,3,38,44,20,76.33,76,76.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,9/28/13,76.09,75.88,76,75.43,0,4,0,4,1,0,0,4,12,34,39,0,4,1,12,38,44,75.88,76.33,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,9/29/13,76.09,75.88,76,75.43,0,9,1,10,1,0,0,0,4,12,34,0,0,4,4,12,38,75.88,75.88,76.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,9/30/13,75.85,75.54,74.97,74.64,2,26,1,29,0,0,0,0,9,4,12,1,0,0,10,4,12,75.88,75.88,75.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,10/1/13,76.01,75.95,75.77,75.45,2,39,4,45,0,2,0,0,26,9,4,1,1,0,29,10,4,75.54,75.88,75.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,10/2/13,75.29,74.51,75.13,74.17,4,16,12,32,0,2,2,0,39,26,9,4,1,1,45,29,10,75.95,75.54,75.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,10/3/13,74.29,74,74.13,73.3,1,14,2,17,0,4,2,2,16,39,26,12,4,1,32,45,29,74.51,75.95,75.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,10/4/13,74.33,74.29,73.93,73.61,0,14,8,22,0,1,4,2,14,16,39,2,12,4,17,32,45,74,74.51,75.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,10/5/13,74.33,74.29,73.93,73.61,1,9,1,11,1,0,1,4,14,14,16,8,2,12,22,17,32,74.29,74,74.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,10/6/13,74.33,74.29,73.93,73.61,0,12,1,13,1,1,0,1,9,14,14,1,8,2,11,22,17,74.29,74.29,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,10/7/13,73.53,72.94,73.5,72.9,9,24,3,36,0,0,1,0,12,9,14,1,1,8,13,11,22,74.29,74.29,74.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,10/8/13,73.1,72.23,73.09,72.13,4,30,12,46,0,9,0,1,24,12,9,3,1,1,36,13,11,72.94,74.29,74.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,10/9/13,72.71,72.23,72.38,72.08,3,23,4,30,0,4,9,0,30,24,12,12,3,1,46,36,13,72.23,72.94,74.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,10/10/13,74.67,74.65,73.19,73.01,2,23,4,29,0,3,4,9,23,30,24,4,12,3,30,46,36,72.23,72.23,72.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,10/11/13,75.44,75.42,74.66,74.41,0,33,5,38,0,2,3,4,23,23,30,4,4,12,29,30,46,74.65,72.23,72.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,10/12/13,75.44,75.42,74.66,74.41,0,12,0,12,1,0,2,3,33,23,23,5,4,4,38,29,30,75.42,74.65,72.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,10/13/13,75.44,75.42,74.66,74.41,0,26,0,26,1,0,0,2,12,33,23,0,5,4,12,38,29,75.42,75.42,74.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,10/14/13,76.11,76.07,75.29,75.1,0,38,7,45,0,0,0,0,26,12,33,0,0,5,26,12,38,75.42,75.42,75.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,10/15/13,76.36,75.24,75.7,75.23,2,49,0,51,0,0,0,0,38,26,12,7,0,0,45,26,12,76.07,75.42,75.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,10/16/13,76.75,76.26,75.72,75.45,3,138,59,200,0,2,0,0,49,38,26,0,7,0,51,45,26,75.24,76.07,75.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,10/17/13,80.4,80.24,77.89,77.81,7,94,38,139,0,3,2,0,138,49,38,59,0,7,200,51,45,76.26,75.24,76.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,10/18/13,80.66,80.5,80.1,79.31,5,33,8,46,0,7,3,2,94,138,49,38,59,0,139,200,51,80.24,76.26,75.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,10/19/13,80.66,80.5,80.1,79.31,1,2,3,6,1,5,7,3,33,94,138,8,38,59,46,139,200,80.5,80.24,76.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,10/20/13,80.66,80.5,80.1,79.31,0,2,0,2,1,1,5,7,2,33,94,3,8,38,6,46,139,80.5,80.5,80.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,10/21/13,80.99,80.4,80.47,80.31,5,40,11,56,0,0,1,5,2,2,33,0,3,8,2,6,46,80.5,80.5,80.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,10/22/13,81.17,80.87,80.77,80.43,1,26,6,33,0,5,0,1,40,2,2,11,0,3,56,2,6,80.4,80.5,80.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,10/23/13,80.82,80.64,80.6,80.01,1,10,2,13,0,1,5,0,26,40,2,6,11,0,33,56,2,80.87,80.4,80.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,10/24/13,81,80.9,80.77,80.45,4,24,6,34,0,1,1,5,10,26,40,2,6,11,13,33,56,80.64,80.87,80.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,10/25/13,82.67,82.61,80.76,80.76,0,20,13,33,0,4,1,1,24,10,26,6,2,6,34,13,33,80.9,80.64,80.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,10/26/13,82.67,82.61,80.76,80.76,1,3,4,8,1,0,4,1,20,24,10,13,6,2,33,34,13,82.61,80.9,80.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,10/27/13,82.67,82.61,80.76,80.76,0,11,4,15,1,1,0,4,3,20,24,4,13,6,8,33,34,82.61,82.61,80.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,10/28/13,83.14,82.77,82.72,82.03,0,21,5,26,0,0,1,0,11,3,20,4,4,13,15,8,33,82.61,82.61,82.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,10/29/13,83.74,83.67,83.15,82.93,0,17,13,30,0,0,0,1,21,11,3,5,4,4,26,15,8,82.77,82.61,82.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,10/30/13,83.83,83.12,83.7,82.8,2,16,4,22,0,0,0,0,17,21,11,13,5,4,30,26,15,83.67,82.77,82.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,10/31/13,82.99,81.84,82.86,81.69,0,7,5,12,0,2,0,0,16,17,21,4,13,5,22,30,26,83.12,83.67,82.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,11/1/13,82.65,82.16,82.12,81.79,0,5,2,7,0,0,2,0,7,16,17,5,4,13,12,22,30,81.84,83.12,83.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,11/2/13,82.65,82.16,82.12,81.79,1,2,0,3,1,0,0,2,5,7,16,2,5,4,7,12,22,82.16,81.84,83.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,11/3/13,82.65,82.16,82.12,81.79,1,9,1,11,1,1,0,0,2,5,7,0,2,5,3,7,12,82.16,82.16,81.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,11/4/13,82.64,81.92,82.41,81.75,1,27,2,30,0,1,1,0,9,2,5,1,0,2,11,3,7,82.16,82.16,82.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,11/5/13,82.13,81.9,81.61,81.09,2,14,4,20,0,1,1,1,27,9,2,2,1,0,30,11,3,81.92,82.16,82.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,11/6/13,82.6,82.11,82.5,81.82,1,23,4,28,0,2,1,1,14,27,9,4,2,1,20,30,11,81.9,81.92,82.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,11/7/13,82.6,80.93,82.36,80.88,2,19,3,24,0,1,2,1,23,14,27,4,4,2,28,20,30,82.11,81.9,81.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,11/8/13,81.95,81.78,81.3,81.08,0,11,1,12,0,2,1,2,19,23,14,3,4,4,24,28,20,80.93,82.11,81.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,11/9/13,81.95,81.78,81.3,81.08,0,3,0,3,1,0,2,1,11,19,23,1,3,4,12,24,28,81.78,80.93,82.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,11/10/13,81.95,81.78,81.3,81.08,1,7,2,10,1,0,0,2,3,11,19,0,1,3,3,12,24,81.78,81.78,80.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,11/11/13,81.68,81.38,81.59,81.19,2,11,3,16,0,1,0,0,7,3,11,2,0,1,10,3,12,81.78,81.78,81.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,11/12/13,81.35,81.04,81.23,80.58,3,12,11,26,0,2,1,0,11,7,3,3,2,0,16,10,3,81.38,81.78,81.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,11/13/13,81.47,81.43,80.57,80.22,0,9,4,13,0,3,2,1,12,11,7,11,3,2,26,16,10,81.04,81.38,81.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,11/14/13,81.91,81.88,81.61,81.35,0,29,80,109,0,0,3,2,9,12,11,4,11,3,13,26,16,81.43,81.04,81.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,11/15/13,83.25,82.79,83.13,82.37,1,43,18,62,0,0,0,3,29,9,12,80,4,11,109,13,26,81.88,81.43,81.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,11/16/13,83.25,82.79,83.13,82.37,0,9,1,10,1,1,0,0,43,29,9,18,80,4,62,109,13,82.79,81.88,81.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,11/17/13,83.25,82.79,83.13,82.37,0,17,7,24,1,0,1,0,9,43,29,1,18,80,10,62,109,82.79,82.79,81.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,11/18/13,82.98,82.34,82.85,82.16,0,33,8,41,0,0,0,1,17,9,43,7,1,18,24,10,62,82.79,82.79,82.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,11/19/13,82.88,82.46,82.38,82.27,2,32,5,39,0,0,0,0,33,17,9,8,7,1,41,24,10,82.34,82.79,82.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,11/20/13,83.42,82.25,82.96,81.96,0,17,4,21,0,2,0,0,32,33,17,5,8,7,39,41,24,82.46,82.34,82.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,11/21/13,84,83.94,82.63,82.57,2,45,37,84,0,0,2,0,17,32,33,4,5,8,21,39,41,82.25,82.46,82.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,11/22/13,83.93,83.84,83.93,83.37,1,35,21,57,0,2,0,2,45,17,32,37,4,5,84,21,39,83.94,82.25,82.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
